"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"ID"	"race"	"fixation"
3	22	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	417	2	0	13	"White"	"forehead"
3	23	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	562	1	0	13	"White"	"eyes"
3	24	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	292	2	1	13	"White"	"forehead"
3	25	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	354	2	0	13	"White"	"forehead"
3	26	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	333	2	0	13	"Black"	"forehead"
3	27	"C:\Hannah's FYP\Black13_smi.jpg"	""	1	"eyes"	NA	1	121	321	1	0	13	"Black"	"eyes"
3	28	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	294	2	0	13	"Black"	"forehead"
3	29	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	355	2	1	13	"White"	"nose"
3	30	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	503	1	0	13	"Black"	"forehead"
3	31	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	571	1	1	13	"Black"	"forehead"
3	32	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	333	1	0	13	"White"	"eyes"
3	33	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	457	2	1	13	"Black"	"eyes"
3	34	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	352	2	1	13	"Black"	"forehead"
3	35	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	659	1	1	13	"White"	"forehead"
3	36	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	353	2	0	13	"Black"	"forehead"
3	37	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	349	2	0	13	"White"	"forehead"
3	38	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	273	1	1	13	"Black"	"forehead"
3	39	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	344	2	1	13	"White"	"eyes"
3	40	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	348	1	0	13	"White"	"forehead"
3	41	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	471	1	0	13	"Black"	"nose"
3	42	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	357	2	1	13	"White"	"nose"
3	43	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	544	2	1	13	"Black"	"forehead"
3	44	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	188	1	1	13	"Black"	"forehead"
3	45	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	350	1	0	13	"Black"	"nose"
3	46	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	585	1	1	13	"Black"	"forehead"
3	47	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	162	2	1	13	"White"	"nose"
3	48	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	342	2	1	13	"White"	"eyes"
3	49	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	250	1	0	13	"White"	"forehead"
3	50	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	329	2	0	13	"White"	"eyes"
3	51	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	285	2	0	13	"White"	"forehead"
3	52	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	579	1	0	13	"White"	"nose"
3	53	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	613	2	0	13	"White"	"forehead"
3	54	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	670	2	1	13	"White"	"forehead"
3	55	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	339	1	0	13	"Black"	"eyes"
3	56	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	703	1	0	13	"White"	"forehead"
3	57	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	443	2	0	13	"White"	"forehead"
3	58	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	194	1	1	13	"White"	"forehead"
3	59	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	293	2	0	13	"White"	"forehead"
3	60	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	418	2	0	13	"Black"	"forehead"
3	61	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	627	2	0	13	"Black"	"forehead"
3	62	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	370	1	0	13	"White"	"nose"
3	63	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	413	2	0	13	"Black"	"forehead"
3	64	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	390	2	0	13	"White"	"forehead"
3	65	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	727	2	0	13	"White"	"forehead"
3	66	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	851	1	0	13	"Black"	"nose"
3	67	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	257	1	0	13	"White"	"eyes"
3	68	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	328	2	0	13	"Black"	"forehead"
3	69	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	437	2	1	13	"Black"	"forehead"
3	70	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	196	1	0	13	"White"	"forehead"
3	71	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	446	1	1	13	"Black"	"forehead"
3	72	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	278	2	1	13	"Black"	"forehead"
3	73	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	301	1	0	13	"White"	"eyes"
3	74	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	450	1	0	13	"White"	"nose"
3	75	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	385	2	0	13	"White"	"forehead"
3	76	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	362	1	0	13	"Black"	"eyes"
3	77	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	621	2	0	13	"Black"	"forehead"
3	78	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	341	2	1	13	"Black"	"nose"
3	79	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	249	1	0	13	"Black"	"forehead"
3	80	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	273	2	0	13	"White"	"forehead"
3	81	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	240	2	1	13	"Black"	"nose"
3	82	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	240	1	1	13	"Black"	"forehead"
3	83	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	264	1	0	13	"White"	"nose"
3	84	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	279	2	0	13	"Black"	"forehead"
3	85	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	382	1	1	13	"Black"	"forehead"
3	86	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	224	2	0	13	"Black"	"forehead"
3	87	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	513	2	0	13	"White"	"forehead"
3	88	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	182	1	1	13	"White"	"eyes"
3	89	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	385	2	0	13	"White"	"forehead"
3	90	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	274	2	0	13	"White"	"forehead"
3	91	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	393	1	1	13	"Black"	"forehead"
3	92	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	307	2	1	13	"Black"	"nose"
3	93	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	376	2	0	13	"White"	"forehead"
3	94	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	482	2	0	13	"Black"	"forehead"
3	95	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	448	1	1	13	"White"	"forehead"
3	96	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	416	1	0	13	"Black"	"eyes"
1	1	""	"despair"	NA	""	1	NA	NA	961	1	NA	14	NA	NA
1	2	""	"smile"	NA	""	2	NA	NA	506	2	NA	14	NA	NA
1	3	""	"love"	NA	""	2	NA	NA	485	2	NA	14	NA	NA
1	4	""	"paradise"	NA	""	2	NA	NA	665	2	NA	14	NA	NA
1	5	""	"pest"	NA	""	1	NA	NA	607	1	NA	14	NA	NA
1	6	""	"beauty"	NA	""	2	NA	NA	470	2	NA	14	NA	NA
1	7	""	"garbage"	NA	""	1	NA	NA	515	1	NA	14	NA	NA
1	8	""	"paradise"	NA	""	2	NA	NA	446	2	NA	14	NA	NA
1	9	""	"disgust"	NA	""	1	NA	NA	405	1	NA	14	NA	NA
1	10	""	"poison"	NA	""	1	NA	NA	549	1	NA	14	NA	NA
1	11	""	"garbage"	NA	""	1	NA	NA	495	1	NA	14	NA	NA
1	12	""	"poison"	NA	""	1	NA	NA	403	1	NA	14	NA	NA
1	13	""	"vacation"	NA	""	2	NA	NA	467	2	NA	14	NA	NA
1	14	""	"success"	NA	""	2	NA	NA	384	2	NA	14	NA	NA
1	15	""	"joy"	NA	""	2	NA	NA	392	2	NA	14	NA	NA
1	16	""	"disgust"	NA	""	1	NA	NA	417	1	NA	14	NA	NA
1	17	""	"cockroach"	NA	""	1	NA	NA	504	1	NA	14	NA	NA
1	18	""	"sewage"	NA	""	1	NA	NA	412	1	NA	14	NA	NA
1	19	""	"romance"	NA	""	2	NA	NA	483	1	NA	14	NA	NA
1	20	""	"smile"	NA	""	2	NA	NA	680	2	NA	14	NA	NA
1	21	""	"cockroach"	NA	""	1	NA	NA	740	1	NA	14	NA	NA
1	22	""	"love"	NA	""	2	NA	NA	486	2	NA	14	NA	NA
1	23	""	"pest"	NA	""	1	NA	NA	530	1	NA	14	NA	NA
1	24	""	"despair"	NA	""	1	NA	NA	933	1	NA	14	NA	NA
1	25	""	"vomit"	NA	""	1	NA	NA	654	1	NA	14	NA	NA
1	26	""	"vomit"	NA	""	1	NA	NA	379	1	NA	14	NA	NA
1	27	""	"beauty"	NA	""	2	NA	NA	477	2	NA	14	NA	NA
1	28	""	"romance"	NA	""	2	NA	NA	434	2	NA	14	NA	NA
1	29	""	"success"	NA	""	2	NA	NA	608	2	NA	14	NA	NA
1	30	""	"sewage"	NA	""	1	NA	NA	383	2	NA	14	NA	NA
1	31	""	"vacation"	NA	""	2	NA	NA	1112	2	NA	14	NA	NA
1	32	""	"joy"	NA	""	2	NA	NA	634	2	NA	14	NA	NA
2	1	"C:\Hannah's FYP\White14_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	666	1	0	14	"White"	"eyes"
2	2	"C:\Hannah's FYP\White21_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	636	1	0	14	"White"	"nose"
2	3	"C:\Hannah's FYP\Black6_neu.jpg"	"joy"	1	"forehead"	2	NA	112	611	2	0	14	"Black"	"forehead"
2	4	"C:\Hannah's FYP\White8_neu.jpg"	"joy"	2	"forehead"	2	NA	212	595	2	0	14	"White"	"forehead"
2	5	"C:\Hannah's FYP\White17_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	604	2	0	14	"White"	"nose"
2	6	"C:\Hannah's FYP\Black6_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	573	1	0	14	"Black"	"forehead"
2	7	"C:\Hannah's FYP\White12_neu.jpg"	"success"	2	"forehead"	2	NA	212	543	2	0	14	"White"	"eyes"
2	8	"C:\Hannah's FYP\White11_neu.jpg"	"romance"	2	"forehead"	2	NA	212	666	2	0	14	"White"	"eyes"
2	9	"C:\Hannah's FYP\White23_neu.jpg"	"pest"	2	"forehead"	1	NA	211	556	1	0	14	"White"	"nose"
2	10	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	1	"forehead"	2	NA	112	548	2	0	14	"Black"	"nose"
2	11	"C:\Hannah's FYP\Black15_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	735	1	0	14	"Black"	"eyes"
2	12	"C:\Hannah's FYP\White6_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	795	1	0	14	"White"	"forehead"
2	13	"C:\Hannah's FYP\White15_neu.jpg"	"despair"	2	"forehead"	1	NA	211	603	1	0	14	"White"	"eyes"
2	14	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	2	"forehead"	2	NA	212	459	2	0	14	"White"	"eyes"
2	15	"C:\Hannah's FYP\White16_neu.jpg"	"success"	2	"forehead"	2	NA	212	650	2	0	14	"White"	"eyes"
2	16	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	1	"forehead"	2	NA	112	705	2	0	14	"Black"	"eyes"
2	17	"C:\Hannah's FYP\Black13_neu.jpg"	"poison"	1	"forehead"	1	NA	111	533	1	0	14	"Black"	"eyes"
2	18	"C:\Hannah's FYP\Black20_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	517	1	0	14	"Black"	"nose"
2	19	"C:\Hannah's FYP\White1_neu.jpg"	"despair"	2	"forehead"	1	NA	211	568	1	0	14	"White"	"forehead"
2	20	"C:\Hannah's FYP\Black24_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	655	2	0	14	"Black"	"nose"
2	21	"C:\Hannah's FYP\Black2_neu.jpg"	"despair"	1	"forehead"	1	NA	111	845	1	0	14	"Black"	"forehead"
2	22	"C:\Hannah's FYP\Black13_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	612	2	0	14	"Black"	"eyes"
2	23	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	572	1	0	14	"Black"	"eyes"
2	24	"C:\Hannah's FYP\White12_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	614	2	0	14	"White"	"eyes"
2	25	"C:\Hannah's FYP\Black7_neu.jpg"	"despair"	1	"forehead"	1	NA	111	868	1	0	14	"Black"	"forehead"
2	26	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	473	1	0	14	"Black"	"nose"
2	27	"C:\Hannah's FYP\Black3_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	557	1	0	14	"Black"	"forehead"
2	28	"C:\Hannah's FYP\Black16_neu.jpg"	"despair"	1	"forehead"	1	NA	111	432	1	0	14	"Black"	"eyes"
2	29	"C:\Hannah's FYP\White9_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	416	1	0	14	"White"	"eyes"
2	30	"C:\Hannah's FYP\White17_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	569	1	0	14	"White"	"nose"
2	31	"C:\Hannah's FYP\White23_neu.jpg"	"smile"	2	"forehead"	2	NA	212	703	2	0	14	"White"	"nose"
2	32	"C:\Hannah's FYP\Black22_neu.jpg"	"joy"	1	"forehead"	2	NA	112	664	2	0	14	"Black"	"nose"
2	33	"C:\Hannah's FYP\Black11_neu.jpg"	"joy"	1	"forehead"	2	NA	112	454	2	0	14	"Black"	"eyes"
2	34	"C:\Hannah's FYP\Black9_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	589	1	0	14	"Black"	"eyes"
2	35	"C:\Hannah's FYP\Black8_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	596	1	0	14	"Black"	"forehead"
2	36	"C:\Hannah's FYP\White13_neu.jpg"	"smile"	2	"forehead"	2	NA	212	821	2	0	14	"White"	"eyes"
2	37	"C:\Hannah's FYP\Black19_neu.jpg"	"poison"	1	"forehead"	1	NA	111	540	1	0	14	"Black"	"nose"
2	38	"C:\Hannah's FYP\White1_neu.jpg"	"joy"	2	"forehead"	2	NA	212	815	2	0	14	"White"	"forehead"
2	39	"C:\Hannah's FYP\Black22_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	396	1	0	14	"Black"	"nose"
2	40	"C:\Hannah's FYP\White3_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	621	1	0	14	"White"	"forehead"
2	41	"C:\Hannah's FYP\Black17_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	499	1	0	14	"Black"	"nose"
2	42	"C:\Hannah's FYP\White20_neu.jpg"	"pest"	2	"forehead"	1	NA	211	477	1	0	14	"White"	"nose"
2	43	"C:\Hannah's FYP\White7_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	579	1	0	14	"White"	"forehead"
2	44	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	492	1	0	14	"White"	"forehead"
2	45	"C:\Hannah's FYP\Black21_neu.jpg"	"despair"	1	"forehead"	1	NA	111	422	1	0	14	"Black"	"nose"
2	46	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	522	2	0	14	"Black"	"nose"
2	47	"C:\Hannah's FYP\White17_neu.jpg"	"poison"	2	"forehead"	1	NA	211	494	1	0	14	"White"	"nose"
2	48	"C:\Hannah's FYP\Black15_neu.jpg"	"joy"	1	"forehead"	2	NA	112	1027	2	0	14	"Black"	"eyes"
2	49	"C:\Hannah's FYP\Black19_neu.jpg"	"success"	1	"forehead"	2	NA	112	914	2	0	14	"Black"	"nose"
2	50	"C:\Hannah's FYP\Black11_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	677	1	0	14	"Black"	"eyes"
2	51	"C:\Hannah's FYP\White9_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	707	1	0	14	"White"	"eyes"
2	52	"C:\Hannah's FYP\White21_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	707	2	0	14	"White"	"nose"
2	53	"C:\Hannah's FYP\White15_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	639	1	0	14	"White"	"eyes"
2	54	"C:\Hannah's FYP\Black14_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	1366	1	0	14	"Black"	"eyes"
2	55	"C:\Hannah's FYP\Black6_neu.jpg"	"romance"	1	"forehead"	2	NA	112	518	2	0	14	"Black"	"forehead"
2	56	"C:\Hannah's FYP\Black22_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	367	1	1	14	"Black"	"nose"
2	57	"C:\Hannah's FYP\White13_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	625	1	0	14	"White"	"eyes"
2	58	"C:\Hannah's FYP\Black9_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	465	2	0	14	"Black"	"eyes"
2	59	"C:\Hannah's FYP\Black11_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	512	2	1	14	"Black"	"eyes"
2	60	"C:\Hannah's FYP\White23_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	784	2	0	14	"White"	"nose"
2	61	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	585	2	0	14	"Black"	"forehead"
2	62	"C:\Hannah's FYP\White9_neu.jpg"	"love"	2	"forehead"	2	NA	212	746	2	0	14	"White"	"eyes"
2	63	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	529	1	0	14	"White"	"nose"
2	64	"C:\Hannah's FYP\Black20_neu.jpg"	"despair"	1	"forehead"	1	NA	111	496	1	0	14	"Black"	"nose"
2	65	"C:\Hannah's FYP\White8_neu.jpg"	"pest"	2	"forehead"	1	NA	211	638	1	0	14	"White"	"forehead"
2	66	"C:\Hannah's FYP\White3_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	653	1	0	14	"White"	"forehead"
2	67	"C:\Hannah's FYP\Black1_neu.jpg"	"romance"	1	"forehead"	2	NA	112	531	2	0	14	"Black"	"forehead"
2	68	"C:\Hannah's FYP\White14_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	451	1	0	14	"White"	"eyes"
2	69	"C:\Hannah's FYP\White24_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	506	1	0	14	"White"	"nose"
2	70	"C:\Hannah's FYP\Black3_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	733	1	0	14	"Black"	"forehead"
2	71	"C:\Hannah's FYP\Black10_neu.jpg"	"despair"	1	"forehead"	1	NA	111	552	1	0	14	"Black"	"eyes"
2	72	"C:\Hannah's FYP\Black24_neu.jpg"	"love"	1	"forehead"	2	NA	112	824	2	0	14	"Black"	"nose"
2	73	"C:\Hannah's FYP\White7_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	887	2	0	14	"White"	"forehead"
2	74	"C:\Hannah's FYP\White14_neu.jpg"	"romance"	2	"forehead"	2	NA	212	495	2	0	14	"White"	"eyes"
2	75	"C:\Hannah's FYP\Black7_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	1011	2	0	14	"Black"	"forehead"
2	76	"C:\Hannah's FYP\White5_neu.jpg"	"love"	2	"forehead"	2	NA	212	658	2	0	14	"White"	"forehead"
2	77	"C:\Hannah's FYP\White1_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	464	2	0	14	"White"	"forehead"
2	78	"C:\Hannah's FYP\White15_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	487	2	0	14	"White"	"eyes"
2	79	"C:\Hannah's FYP\White22_neu.jpg"	"poison"	2	"forehead"	1	NA	211	548	1	0	14	"White"	"nose"
2	80	"C:\Hannah's FYP\White10_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	479	2	0	14	"White"	"eyes"
2	81	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	501	2	0	14	"White"	"forehead"
2	82	"C:\Hannah's FYP\Black24_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	439	1	0	14	"Black"	"nose"
2	83	"C:\Hannah's FYP\Black23_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	556	1	0	14	"Black"	"nose"
2	84	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	462	2	0	14	"Black"	"eyes"
2	85	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	565	2	0	14	"White"	"forehead"
2	86	"C:\Hannah's FYP\Black4_neu.jpg"	"love"	1	"forehead"	2	NA	112	575	2	0	14	"Black"	"forehead"
2	87	"C:\Hannah's FYP\White11_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	969	1	0	14	"White"	"eyes"
2	88	"C:\Hannah's FYP\White12_neu.jpg"	"poison"	2	"forehead"	1	NA	211	562	1	0	14	"White"	"eyes"
2	89	"C:\Hannah's FYP\White19_neu.jpg"	"love"	2	"forehead"	2	NA	212	489	2	0	14	"White"	"nose"
2	90	"C:\Hannah's FYP\Black13_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	495	1	0	14	"Black"	"eyes"
2	91	"C:\Hannah's FYP\White22_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	732	1	0	14	"White"	"nose"
2	92	"C:\Hannah's FYP\White17_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	863	2	0	14	"White"	"nose"
2	93	"C:\Hannah's FYP\Black4_neu.jpg"	"smile"	1	"forehead"	2	NA	112	765	2	0	14	"Black"	"forehead"
2	94	"C:\Hannah's FYP\Black1_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	863	1	0	14	"Black"	"forehead"
2	95	"C:\Hannah's FYP\White20_neu.jpg"	"joy"	2	"forehead"	2	NA	212	617	2	0	14	"White"	"nose"
2	96	"C:\Hannah's FYP\Black15_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	985	1	0	14	"Black"	"eyes"
2	97	"C:\Hannah's FYP\White8_neu.jpg"	"despair"	2	"forehead"	1	NA	211	785	1	0	14	"White"	"forehead"
2	98	"C:\Hannah's FYP\White16_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	553	1	0	14	"White"	"eyes"
2	99	"C:\Hannah's FYP\Black16_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	836	1	0	14	"Black"	"eyes"
2	100	"C:\Hannah's FYP\White20_neu.jpg"	"romance"	2	"forehead"	2	NA	212	655	2	0	14	"White"	"nose"
2	101	"C:\Hannah's FYP\Black23_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	682	2	0	14	"Black"	"nose"
2	102	"C:\Hannah's FYP\White2_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	455	1	0	14	"White"	"forehead"
2	103	"C:\Hannah's FYP\Black10_neu.jpg"	"poison"	1	"forehead"	1	NA	111	910	1	0	14	"Black"	"eyes"
2	104	"C:\Hannah's FYP\White18_neu.jpg"	"smile"	2	"forehead"	2	NA	212	542	2	0	14	"White"	"nose"
2	105	"C:\Hannah's FYP\White2_neu.jpg"	"success"	2	"forehead"	2	NA	212	713	2	0	14	"White"	"forehead"
2	106	"C:\Hannah's FYP\White18_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	618	1	0	14	"White"	"nose"
2	107	"C:\Hannah's FYP\White5_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	449	1	0	14	"White"	"forehead"
2	108	"C:\Hannah's FYP\Black4_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	633	2	1	14	"Black"	"forehead"
2	109	"C:\Hannah's FYP\Black2_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	680	1	0	14	"Black"	"forehead"
2	110	"C:\Hannah's FYP\White24_neu.jpg"	"success"	2	"forehead"	2	NA	212	638	2	0	14	"White"	"nose"
2	111	"C:\Hannah's FYP\White3_neu.jpg"	"smile"	2	"forehead"	2	NA	212	684	2	0	14	"White"	"forehead"
2	112	"C:\Hannah's FYP\White6_neu.jpg"	"poison"	2	"forehead"	1	NA	211	465	1	0	14	"White"	"forehead"
2	113	"C:\Hannah's FYP\White11_neu.jpg"	"pest"	2	"forehead"	1	NA	211	648	1	0	14	"White"	"eyes"
2	114	"C:\Hannah's FYP\Black16_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	527	2	0	14	"Black"	"eyes"
2	115	"C:\Hannah's FYP\White15_neu.jpg"	"love"	2	"forehead"	2	NA	212	571	2	0	14	"White"	"eyes"
2	116	"C:\Hannah's FYP\Black2_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	413	2	0	14	"Black"	"forehead"
2	117	"C:\Hannah's FYP\White18_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	410	1	0	14	"White"	"nose"
